所在縣市,識別碼,栓位X坐標(TWD97),栓位Y坐標(TWD97),消防栓形態(種類編碼)
臺中市,0454007202467180340007,202874.032,2671863.729,4
臺中市,0454007202467180340010,202953.0,2671831.942,4
臺中市,0454007202467180340014,203019.015,2671800.789,4
臺中市,0454007202467120340005,203175.61,2671682.828,4
臺中市,0454007202467120340004,203123.189,2671790.038,4
臺中市,0454007202467120340003,203042.847,2671746.511,4
臺中市,0454007202467120340006,202853.415,2671725.471,4
臺中市,0461009220868260300057,221407.243,2683104.394,0
臺中市,0461009221668260340059,221654.137,2683177.65,4
臺中市,0461009220868260340060,221440.798,2683112.348,4
臺中市,0461009221668320340012,221743.168,2683361.333,4
臺中市,0461009220868260340048,221325.521,2682996.573,4
臺中市,0461009220868260340055,221384.572,2683009.384,4
臺中市,0461009220868260340056,221390.745,2682944.932,4
臺中市,0461009220868260300059,221438.276,2683064.478,0
臺中市,0461009220868320340052,221486.111,2683232.835,4
臺中市,0461009220868260300071,221564.026,2683126.422,0
臺中市,0443007220869340340003,221232.361,2693554.877,4
臺中市,0443007220869160340002,221031.282,2691910.003,4
臺中市,0443007220869340340002,220950.097,2693750.313,4
臺中市,0443007220869340340001,221288.748,2693759.577,4
臺中市,0443007220869280340001,221275.156,2693297.507,4
臺中市,0443007220869160340001,221043.506,2691885.522,4
臺中市,0443007220869280340002,220914.879,2693078.232,4
臺中市,0443007220069280340004,220304.448,2693306.365,4
臺中市,0443007220069280340006,220147.886,2693399.079,4
臺中市,0443007220069340340001,220328.977,2693653.765,4
臺中市,0443007220069280340007,220054.864,2693305.912,4
臺中市,0443007220069220340002,220484.438,2692345.718,4
臺中市,0443007219269340340001,219762.371,2693456.579,4
臺中市,0443007220069340340002,220256.327,2693947.293,4
臺中市,0443007219269280340002,219883.501,2693087.227,4
臺中市,0443007220069280340005,220171.783,2693126.476,4
臺中市,0443007220069220340001,220746.649,2692330.671,4
臺中市,0443007219269280340001,219983.159,2693271.802,4
臺中市,0443007219269280340003,219741.439,2693363.942,4
臺中市,0443007220069280340001,220015.068,2693196.711,4
臺中市,0443007220869160340003,220895.913,2692110.175,4
臺中市,0443007220069280340002,220517.639,2693281.361,4
臺中市,0443007220069280340003,220336.957,2692934.147,4
臺中市,0443007219269340340002,219515.792,2693440.058,4
臺中市,0443007220069220300001,220265.53,2692488.897,0
臺中市,0463003220869160340006,221047.496,2691788.635,4
臺中市,0454007202467300340012,202690.74,2673235.54,4
臺中市,0454007202467300340013,202769.018,2673058.143,4
臺中市,0454007202467300340014,202765.149,2673211.955,4
臺中市,0454007202467300340009,202708.669,2673459.722,4
臺中市,0454007202467300340011,202682.281,2673179.606,4
臺中市,0454007202467300340001,202485.475,2673295.135,4
臺中市,0454007202467300340002,202506.429,2673475.649,4
臺中市,0454007202467300340010,202865.688,2673441.694,4
臺中市,0454007202467240340005,202949.807,2672629.211,4
臺中市,0454007202467180340021,202573.141,2672221.361,4
臺中市,0454007202467240340011,202602.892,2672478.35,4
臺中市,0454007202467240340012,202860.317,2672749.247,4
臺中市,0454007202467240340013,202642.017,2672825.447,4
臺中市,0454007201667300340002,202369.747,2673413.757,4
臺中市,0454007201667300340004,202382.704,2673036.115,4
臺中市,0454007202467240340010,202757.182,2672639.749,4
臺中市,0454007202467240340001,202417.7,2672499.659,4
臺中市,0454007202467240340003,202466.353,2672661.127,4
臺中市,0454007202467240340004,202680.654,2672589.36,4
臺中市,0454007202467240340002,202439.52,2672927.52,4
臺中市,0454007201667300340003,202380.052,2673183.864,4
臺中市,0454007202467240340009,202758.669,2672829.626,4
臺中市,0454007201667180340001,202326.279,2672325.076,4
臺中市,0454007201667240340002,202344.205,2672723.631,4
臺中市,0454007201667240340001,202321.415,2672520.639,4
臺中市,0454007202467240340006,203018.718,2672453.949,4
臺中市,0454007201667180340002,202376.294,2672312.131,4
臺中市,0454007202467180340002,202476.756,2672356.598,4
臺中市,0454007202467180340001,202406.902,2672162.567,4
臺中市,0454007202467180340003,202578.402,2672029.226,4
臺中市,0443007205669280340002,206082.224,2692993.897,4
臺中市,0443007205669220340003,206142.342,2692764.859,4
臺中市,0443007205669220340001,206058.58,2692394.661,4
臺中市,0443007205669220340002,206100.662,2692734.015,4
臺中市,0443007205669280340004,206262.644,2692806.659,4
臺中市,0443007205669280340003,206083.901,2692838.074,4
臺中市,0443007205669280340001,206010.198,2692811.884,4
臺中市,0443007207269220340001,207424.456,2692407.781,4
臺中市,0443007206469340340001,206922.632,2693794.506,4
臺中市,0443007206469340340002,207022.741,2693801.969,4
臺中市,0443007206469340340003,206841.396,2693905.299,4
臺中市,0443007206469340340004,206919.841,2693795.606,4
臺中市,0443007206469340340005,206878.925,2693700.619,4
臺中市,0443007206469340340006,206827.86,2693845.507,4
臺中市,0443007206469340340007,206771.892,2693851.232,4
臺中市,0443007206469340340008,206767.642,2693699.255,4
臺中市,0443007206469340340009,206708.894,2693669.346,4
臺中市,0443007206469340340010,206735.824,2693568.415,4
臺中市,0443007206469280340001,207034.773,2693306.616,4
臺中市,0443007205669340340001,206109.347,2693809.307,4
臺中市,0443007206469280340002,207128.273,2693133.032,4
臺中市,0443007206469340340016,206892.672,2693932.464,4
臺中市,0443007206469340340012,207012.918,2693936.843,4
臺中市,0443007206469340340013,206853.672,2693754.043,4
臺中市,0443007206469340340014,206781.234,2693664.145,4
臺中市,0443007206469340340015,206851.0,2693641.333,4
臺中市,0461009220868260340036,221220.939,2683036.877,4
臺中市,0461009220868260340034,221217.878,2683000.727,4
臺中市,0461009220868320340039,221354.845,2683218.205,4
臺中市,0461009220868260340041,221301.725,2683164.948,4
臺中市,0461009220868260340040,221253.331,2683115.554,4
臺中市,0461009220868260340039,221242.156,2683098.828,4
臺中市,0461009220868320340037,221327.659,2683202.347,4
臺中市,0461009220868260340037,221221.005,2683095.691,4
臺中市,0461009220868260340046,221323.797,2683039.365,4
臺中市,0461009220868260340030,221195.585,2683136.395,4
臺中市,0461009220868260300044,221321.952,2683107.97,0
臺中市,0443007208069340340002,208143.627,2693552.634,4
臺中市,0443007207269340340012,207614.46,2693854.379,4
臺中市,0443007207269400340001,207809.404,2694108.779,4
臺中市,0443007207269340340003,207815.763,2693865.903,4
臺中市,0443007207269340340002,207808.003,2693981.363,4
臺中市,0443007207269340340004,207995.938,2693481.323,4
臺中市,0443007208069280340003,208104.38,2693342.607,4
臺中市,0443007208069280340004,208174.356,2693285.282,4
臺中市,0443007207269400340004,207802.123,2694102.553,4
臺中市,0443007207269340340009,207803.357,2693951.403,4
臺中市,0443007207269340340010,207824.227,2693743.343,4
臺中市,0443007208069280340001,208047.662,2693392.246,4
臺中市,0443007207269340340011,207941.075,2693552.01,4
臺中市,0443007207269340340005,207920.889,2693995.414,4
臺中市,0443007207269340340013,207334.508,2693857.808,4
臺中市,0443007208069340340003,208159.919,2693688.322,4
臺中市,0443007208069280340006,208315.608,2693327.646,4
臺中市,0443007208069340340005,208418.797,2693403.087,4
臺中市,0443007207269280340006,207665.461,2693349.566,4
臺中市,0443007207269400340002,207886.128,2694510.511,4
臺中市,0443007208069340340001,208105.184,2693482.522,4
臺中市,0443007207269340340001,207283.175,2693865.874,4
臺中市,0443007208069280340002,208081.3,2693371.997,4
臺中市,0443007206469400340001,207084.659,2694022.324,4
臺中市,0443007207269340340008,207276.166,2693779.737,4
臺中市,0443007206469340340011,207193.594,2693492.69,4
臺中市,0443007207269340340006,207613.367,2693853.787,4
臺中市,0443007208069340300004,208167.775,2693424.812,0
臺中市,0443007208069520340001,208056.683,2695473.401,4
臺中市,0443007206469460340004,207147.412,2694979.244,4
臺中市,0443007207269460340013,207388.354,2695079.982,4
臺中市,0443007208069520340024,208571.276,2695716.906,4
臺中市,0443007208069520340016,208272.295,2695587.379,4
臺中市,0443007208069460340011,208772.511,2694751.219,4
臺中市,0443007207269460340012,207617.573,2695016.565,4
臺中市,0443007208069520340015,208159.897,2695774.356,4
臺中市,0443007208069580340008,208014.958,2696176.842,4
臺中市,0443007207269580340002,207915.589,2696280.065,4
臺中市,0443007209669460340001,209600.425,2694716.659,4
臺中市,0443007208869460340009,208897.968,2694880.896,4
臺中市,0443007209669400340003,209670.329,2694449.815,4
臺中市,0443007208869460340011,209397.796,2694686.797,4
臺中市,0443007208869400340011,209427.149,2694484.55,4
臺中市,0443007208869400340010,209388.653,2694443.281,4
臺中市,0443007208869400340009,209406.672,2694403.413,4
臺中市,0443007208869400340008,209257.878,2694420.271,4
臺中市,0443007208069460340014,208322.403,2694735.881,4
臺中市,0443007208869460340005,209437.693,2694805.2,4
臺中市,0443007208869460340012,209246.496,2694783.025,4
臺中市,0443007208869460340010,208930.196,2694820.37,4
臺中市,0443007208869460340008,208858.678,2695085.33,4
臺中市,0443007208869520340005,209071.976,2695289.034,4
臺中市,0443007208069520340023,208624.996,2695565.313,4
臺中市,0443007208869400340002,209265.842,2694333.559,4
臺中市,0443007208069520340022,208741.664,2695393.795,4
臺中市,0443007208069520340021,208796.748,2695507.131,4
臺中市,0443007208869520340004,208907.162,2695206.484,4
臺中市,0443007208069520340020,208782.858,2695333.01,4
臺中市,0443007208069520340018,208527.669,2695485.075,4
臺中市,0443007208069520340019,208583.427,2695245.956,4
臺中市,0443007208069520340017,208283.212,2695502.883,4
臺中市,0443007208069460340013,208260.428,2694800.697,4
臺中市,0443007208069460340012,208249.451,2694829.933,4
臺中市,0443007206469460340003,207101.623,2694867.68,4
臺中市,0443007207269460340014,207400.34,2694953.785,4
臺中市,0443007207269460340011,207585.95,2695074.741,4
臺中市,0443007208869400340003,209384.023,2694538.045,4
臺中市,0443007207269460340002,207936.945,2694778.966,4
臺中市,0443007208069520340002,208065.84,2695367.501,4
臺中市,0443007208069460340001,208450.633,2694826.68,4
臺中市,0443007207269460340001,207928.592,2694734.598,4
臺中市,0443007208069580340009,208123.0,2696073.106,4
臺中市,0443007208069580340003,208174.264,2695980.345,4
臺中市,0443007208069580340001,208055.447,2696110.76,4
臺中市,0443007208069460340015,208503.283,2695133.666,4
臺中市,0443007208069460340010,208694.576,2694840.518,4
臺中市,0443007207269460340010,207776.107,2695040.96,4
臺中市,0443007207269460340009,207949.057,2694883.681,4
臺中市,0443007207269460340003,207984.844,2695029.196,4
臺中市,0443007208069580300007,208016.036,2695925.295,0
臺中市,0443007208069520300005,208036.524,2695223.57,0
臺中市,0443007207269460300001,207871.808,2695058.402,0
臺中市,0443007209669460300017,209771.19,2694632.517,0
臺中市,0452003212066580320003,212097.155,2666326.916,2
臺中市,0452003211266580320002,211821.967,2666310.268,2
臺中市,0452003211266640340034,211508.228,2666514.252,4
臺中市,0452003212066700340025,212144.793,2667393.151,4
臺中市,0452003212066700340032,212004.21,2667302.485,4
臺中市,0452003212066700340015,212310.815,2667248.379,4
臺中市,0452003211266640340024,211867.59,2666851.113,4
臺中市,0452003212066640340023,212313.877,2666407.969,4
臺中市,0452003212066640340027,212253.41,2666515.244,4
臺中市,0452003212066580340014,212379.39,2666376.482,4
臺中市,0452003212066640340024,212387.719,2666452.872,4
臺中市,0452003211266700340011,211981.13,2667128.579,4
臺中市,0452003211266700340010,211981.391,2667426.288,4
臺中市,0452003212066700340029,212135.156,2667282.4,4
臺中市,0452003212066700340030,212114.213,2667125.313,4
臺中市,0452003212066700340016,212348.743,2667165.111,4
臺中市,0452003211266700340012,211991.005,2667494.807,4
臺中市,0452003211266640340033,211496.986,2666951.742,4
臺中市,0452003211266640300032,211800.19,2666637.507,0
臺中市,0452003211266640300019,211796.569,2666417.517,0
臺中市,0452003212066640340022,212012.291,2666584.887,4
臺中市,0452003212066640340010,212325.119,2666647.324,4
臺中市,0452003212066640340016,212098.522,2666527.762,0
臺中市,0452003212066640340026,212358.656,2666499.969,4
臺中市,0452003211266640340031,211719.97,2666581.353,4
臺中市,0452003212066640340019,212455.339,2666507.686,4
臺中市,0452003211266580340006,211945.014,2666304.298,4
臺中市,0452003211266580340007,211951.998,2666381.168,4
臺中市,0452003211266580340005,211938.46,2666388.233,4
臺中市,0452003212066580340004,212129.95,2666366.751,4
臺中市,0452003212066580340005,212221.206,2666366.197,4
臺中市,0452003211266640340029,211981.993,2666507.921,4
臺中市,0452003212066640340002,212065.038,2666415.851,4
臺中市,0452003211266640340030,211889.663,2666484.191,4
臺中市,0452003212066640340004,212134.2,2666464.245,4
臺中市,0452003211266640340020,211802.35,2666443.522,4
臺中市,0452003211266640340015,211655.273,2666481.696,4
臺中市,0452003211266640340021,211816.521,2666444.417,4
臺中市,0452003212066700340020,212349.111,2667085.883,4
臺中市,0452003212066640340003,212099.767,2666977.257,4
臺中市,0452003211266640340022,211826.27,2666603.624,4
臺中市,0452003212066640340001,212048.5,2666692.789,4
臺中市,0452003212066700340010,212216.612,2667261.113,4
臺中市,0452003211266640340012,211578.593,2666431.609,4
臺中市,0452003211266640340011,211560.548,2666715.233,4
臺中市,0452003212066700340031,212124.324,2667161.792,4
臺中市,0452003212066700340033,212005.935,2667232.658,4
臺中市,0452003212066700340028,212241.807,2667372.285,4
臺中市,0452003211266640340013,211583.652,2666854.808,4
臺中市,0452003212066700340011,212251.767,2667369.117,4
臺中市,0452003211266640340018,211768.666,2666644.032,4
臺中市,0452003211266640340014,211603.94,2666972.264,4
臺中市,0452003211266640340023,211833.834,2666635.584,4
臺中市,0452003212066700340009,212206.66,2667131.765,4
臺中市,0452003211266700340002,211909.036,2667071.696,4
臺中市,0452003212066700340014,212321.191,2667294.466,4
臺中市,0452003212066700340034,212023.997,2667350.945,4
臺中市,0452003212066700340024,212111.657,2667422.31,4
臺中市,0452003212066700340027,212256.853,2667447.626,4
臺中市,0452003212066700340026,212036.941,2667405.733,4
臺中市,0452003211266640340006,211430.245,2666865.145,4
臺中市,0452003211266640340016,211719.581,2666847.549,4
臺中市,0452003212066700340023,212037.538,2667451.002,4
臺中市,0452003211266700340001,211619.804,2667077.678,4
臺中市,0452003212066640340028,212217.973,2666437.526,4
臺中市,0452003212066640340029,212176.376,2666509.076,4
臺中市,0452003212066580340015,212288.047,2666336.021,4
臺中市,0452003211266640340017,211750.681,2666627.222,4
臺中市,0452003212066640340021,212443.32,2666654.451,4
臺中市,0452003212066640340030,212420.245,2666985.651,4
臺中市,0452003211266640320001,211984.27,2666808.666,2
臺中市,0452003212066580320001,212079.425,2666246.022,2
臺中市,0452003212066640340005,212126.296,2666808.081,4
臺中市,0452003212066580320002,212082.697,2666166.362,2
臺中市,0452003212066640340011,212467.658,2666726.317,4
臺中市,0452003211266580340001,211552.24,2666340.768,4
臺中市,0452003212066640340018,212248.342,2666634.672,4
臺中市,0452003211266700340013,211943.855,2667057.826,4
臺中市,0452003211266640340026,211963.342,2666886.583,4
臺中市,0452003211266580340003,211863.394,2666356.946,4
臺中市,0452003211266640340027,211975.678,2666993.726,4
臺中市,0452003211266640340025,211878.202,2666829.076,4
臺中市,0452003212066700340040,212185.522,2667043.801,4
臺中市,0461009220868260340047,221324.245,2682873.47,4
臺中市,0461009220868260340032,221204.635,2682806.614,4
臺中市,0461009220868260340035,221220.206,2682737.763,4
臺中市,0461009220868260340043,221306.12,2682801.107,4
臺中市,0461009220868260300045,221322.222,2682940.992,0
臺中市,0443007208869340340002,209593.368,2693975.455,4
臺中市,0443007209669340340001,210383.807,2693612.22,4
臺中市,0443007208869280340001,209175.281,2693271.177,4
臺中市,0443007208869340340001,209526.75,2693938.87,4
臺中市,0443007208869280340002,209140.84,2693377.491,4
臺中市,0443007208069460340003,208776.581,2694611.027,4
臺中市,0443007208069460340002,208723.794,2694671.738,4
臺中市,0443007208869400340001,209066.535,2694484.625,4
臺中市,0452003212866640340001,212811.934,2666828.282,4
臺中市,0452003212866700340025,213465.167,2667080.241,4
臺中市,0452003212866640340026,213436.951,2666639.244,4
臺中市,0452003212866640340021,213282.724,2666452.478,4
臺中市,0452003212866640340013,213205.937,2666582.876,4
臺中市,0452003212866640340014,213211.291,2666541.682,4
臺中市,0452003212866640340034,213192.415,2666635.329,4
臺中市,0452003212866640340019,213269.297,2666765.359,4
臺中市,0452003213666700340001,213646.489,2667144.877,4
臺中市,0452003212066640340014,212779.619,2666822.831,4
臺中市,0452003212866640340031,213599.845,2666591.821,4
臺中市,0452003212866640340027,213377.488,2666707.166,4
臺中市,0452003213666640340011,213602.286,2666649.017,4
臺中市,0452003212866640340028,213481.37,2666763.942,4
臺中市,0452003212866700340020,213359.139,2667041.871,4
臺中市,0452003212066640340015,212712.628,2666685.646,4
臺中市,0452003212866640340010,213011.804,2666928.315,4
臺中市,0452003212866640340011,213124.601,2666618.924,4
臺中市,0452003212866640340035,213326.828,2666580.925,4
臺中市,0452003212866640340024,213381.196,2666607.501,4
臺中市,0452003212866640340029,213515.301,2666497.43,4
臺中市,0452003212866640340025,213423.792,2666517.151,4
臺中市,0452003213666640340002,213710.329,2666530.454,4
臺中市,0452003212866640340030,213586.892,2666997.517,4
臺中市,0452003212866640340032,213366.598,2666868.322,4
臺中市,0452003212866640340017,213259.345,2666833.723,4
臺中市,0452003212866640340016,213242.79,2666877.719,4
臺中市,0452003212866640340005,212845.705,2666524.84,4
臺中市,0452003212866640340008,212922.253,2666606.103,4
臺中市,0452003212866640340009,212976.333,2666617.082,4
臺中市,0452003212866640340003,212826.393,2666621.283,4
臺中市,0452003212866640340007,212881.185,2666638.334,4
臺中市,0452003212866640340006,212862.344,2666715.045,4
臺中市,0452003212066640340013,212753.936,2666742.81,4
臺中市,0452003212866640340036,213563.716,2666951.488,4
臺中市,0452003212866640340033,213162.896,2666455.451,4
臺中市,0452003212866640340020,213279.921,2666552.247,4
臺中市,0452003212866640340018,213263.817,2666644.831,4
臺中市,0452003213666640340001,213622.281,2666849.425,4
臺中市,0452003212866640340023,213328.851,2666623.44,4
臺中市,0452003212866640340012,213186.685,2666456.661,4
臺中市,0452003212866640340037,213221.39,2666991.106,4
臺中市,0452003212866640340022,213300.824,2666691.095,4
臺中市,0452003213666640340003,213688.389,2666696.696,4
臺中市,0443007208069280300009,208259.023,2693099.21,0
臺中市,0443007208069280340007,208340.624,2693086.537,4
臺中市,0443007208069280340005,208292.181,2693135.861,4
臺中市,0443007208069280340010,208274.449,2692935.796,4
臺中市,0443007208069280340011,208476.891,2692833.605,4
臺中市,0443007208069280340008,208416.302,2692966.504,4
臺中市,0443007208069220340001,208501.172,2692758.392,4
臺中市,0443007208069220340004,208598.808,2692528.274,4
臺中市,0443007208069220340005,208657.902,2692458.686,4
臺中市,0443007208869220340001,208797.21,2692337.524,4
臺中市,0443007208069220340003,208557.619,2692643.814,4
臺中市,0443007207269280340003,207961.68,2693093.346,4
臺中市,0443007208069220340006,208200.37,2692788.729,4
臺中市,0443007208069220340011,208605.919,2692696.501,4
臺中市,0443007208069220340002,208524.59,2692530.696,4
臺中市,0443007208069220340007,208443.386,2692548.681,4
臺中市,0443007208069220340008,208421.959,2692524.74,4
臺中市,0443007208069220340009,208510.81,2692462.585,4
臺中市,0443007208069220340010,208519.148,2692371.881,4
臺中市,0443007208069220340012,208426.121,2692339.022,4
臺中市,0443007208069160340002,208556.181,2692168.142,4
臺中市,0443007208069160340001,208035.678,2691761.063,4
臺中市,0443007207269160340001,207565.639,2692092.487,4
臺中市,0443007207269220340003,207789.141,2692323.11,4
臺中市,0443007207269220340002,207954.27,2692650.107,4
臺中市,0443007207269280340002,207727.454,2692855.805,4
臺中市,0443007207269280340001,207452.015,2693340.792,4
臺中市,0443007207269280340004,207201.178,2692936.395,4
臺中市,0443007207269280340005,207235.786,2692944.937,4
臺中市,0443007208869220340002,208909.441,2692260.051,4
臺中市,0443007208069160340003,208700.985,2691805.461,4
臺中市,0454007202467420340001,202548.295,2674284.528,4
臺中市,0454007201667420340005,202175.885,2674248.734,4
臺中市,0454007202467420340011,202406.144,2674427.05,4
臺中市,0454007201667360340005,202221.462,2673752.423,4
臺中市,0454007201667360340006,202238.524,2673896.625,4
臺中市,0454007202467360340007,202777.037,2673657.724,4
臺中市,0454007201667420340004,202320.28,2674497.536,4
臺中市,0454007201667360340002,202343.705,2673780.501,4
臺中市,0454007201667360340003,202358.793,2673657.955,4
臺中市,0454007201667360340001,202334.252,2674073.294,4
臺中市,0454007201667420340002,202328.03,2674234.93,4
臺中市,0454007201667360340004,202140.538,2673949.059,4
臺中市,0454007201667300340001,202362.633,2673576.232,4
臺中市,0443007209669760340003,209983.279,2698081.024,4
臺中市,0443007209669760340004,210340.847,2698015.339,4
臺中市,0443007210469760340001,211106.462,2697610.159,4
臺中市,0443007208869820340006,209557.591,2698768.877,4
臺中市,0443007208869820340003,209455.395,2698763.378,4
臺中市,0443007208869820340004,209397.57,2698656.938,4
臺中市,0443007210469820340001,211107.516,2698323.672,4
臺中市,0443007209669760340002,209953.765,2697949.841,4
臺中市,0443007209669760340001,209736.488,2698146.831,4
臺中市,0443007208869820340005,209340.476,2698236.228,4
臺中市,0443007208869820340007,209201.899,2698275.516,4
臺中市,0443007210469700340003,211190.144,2697217.465,4
臺中市,0443007209669700340005,210265.878,2697356.493,4
臺中市,0443007211269700340001,211388.819,2697096.307,4
臺中市,0443007208869760340002,209588.25,2697846.725,4
臺中市,0443007210469700340005,211027.771,2697244.628,4
臺中市,0443007210469700340004,210748.297,2697145.674,4
臺中市,0443007208869760340005,209356.594,2698014.083,4
臺中市,0443007210469700340006,210421.603,2697312.914,4
臺中市,0443007208869760340003,209175.099,2697939.829,4
臺中市,0443007208869760340004,208982.68,2697973.286,4
臺中市,0443007208869820340001,209080.465,2698466.039,4
臺中市,0443007208069760340001,208716.022,2698119.13,4
臺中市,0443007208069820340001,208426.919,2698296.864,4
臺中市,0443007208069820340003,208639.561,2698730.552,4
臺中市,0443007208069820340002,208406.709,2698465.159,4
臺中市,0443007208869820340002,208971.318,2698640.436,4
臺中市,0443007208069880340001,208712.3,2699034.711,4
臺中市,0462006216866880340061,217029.435,2668913.173,4
臺中市,0462006216866880300021,217109.714,2669088.622,0
臺中市,0462006216866880320012,216986.595,2669116.469,2
臺中市,0462006216866880300020,217109.067,2668919.55,0
臺中市,0462006216866880300033,217237.601,2668973.962,0
臺中市,0462006216866880300011,216978.912,2669050.126,0
臺中市,0462006216866880300037,217258.231,2669098.679,0
臺中市,0462006216866880300018,217070.003,2669021.719,0
臺中市,0462006216866880300028,217202.633,2669210.603,0
臺中市,0462006216866880340004,216883.534,2668936.872,4
臺中市,0462006216866880340014,217001.035,2668982.375,4
臺中市,0462006216866880340026,217182.325,2668981.797,4
臺中市,0462006216866880340036,217252.63,2668971.049,4
臺中市,0462006216866880340025,217173.737,2668939.001,4
臺中市,0462006216866880340022,217122.207,2669293.075,4
臺中市,0462006216866880340043,217369.793,2669045.716,4
臺中市,0462006216866880340029,217211.499,2669176.595,4
臺中市,0462006216866880340027,217201.947,2669219.521,4
臺中市,0462006216866880340017,217067.561,2669127.069,4
臺中市,0462006216866880340013,216993.294,2669037.989,4
臺中市,0462006216866880340034,217246.549,2669018.146,4
臺中市,0462006216866880340039,217317.155,2669076.787,4
臺中市,0462006216866880340030,217215.94,2669198.016,4
臺中市,0462006216866880340024,217162.445,2669311.92,4
臺中市,0443007208069700340008,208448.829,2697486.623,4
臺中市,0443007208069700340015,208681.459,2697270.106,4
臺中市,0443007208069760340003,208596.836,2697620.714,4
臺中市,0443007210469640340003,210456.734,2696652.454,4
臺中市,0443007208069760340004,208758.829,2697603.718,4
臺中市,0443007208069760340002,208715.076,2697936.928,4
臺中市,0443007208069700340009,208457.103,2697443.806,4
臺中市,0443007208869760340001,208819.861,2697689.194,4
臺中市,0443007209669700340004,210340.624,2697009.032,4
臺中市,0443007209669700340002,210025.031,2697081.544,4
臺中市,0443007210469640340001,210659.829,2696935.331,4
臺中市,0443007211269640340001,211297.982,2696869.359,4
臺中市,0443007210469640340002,210933.18,2696873.983,4
臺中市,0443007208869700340002,209467.251,2697210.367,4
臺中市,0443007208869700340001,209189.832,2697273.743,4
臺中市,0443007209669700340001,209776.328,2697151.654,4
臺中市,0443007208069640340010,208270.307,2696672.65,4
臺中市,0443007208069700340014,208519.78,2697035.092,4
臺中市,0443007208069640340005,208305.629,2696480.739,4
臺中市,0443007208869640340005,208826.998,2696586.169,4
臺中市,0443007208069700340013,208391.756,2697125.646,4
臺中市,0443007208869640340006,208825.695,2696756.071,4
臺中市,0443007208069640340008,208648.607,2696846.611,4
臺中市,0443007208069640340007,208341.672,2696992.861,4
臺中市,0443007208069700340012,208086.545,2697099.712,4
臺中市,0443007207269700340002,207996.646,2697285.81,4
臺中市,0443007207269700340001,207965.434,2697143.858,4
臺中市,0443007208069700340011,208014.568,2697104.091,4
臺中市,0443007208069640340009,208173.565,2696718.239,4
臺中市,0443007208069700340010,208112.453,2697177.02,4
臺中市,0443007207269640340001,207997.39,2696465.888,4
臺中市,0452003212866520340001,212852.056,2665692.02,4
臺中市,0452003212866580340003,212951.061,2665820.303,4
臺中市,0452003212866520340006,213387.373,2665656.905,4
臺中市,0452003212066520340003,212710.795,2665724.96,4
臺中市,0452003212866580340006,213097.206,2665806.629,4
臺中市,0452003213666580340001,213617.735,2666064.089,4
臺中市,0452003212866580340001,212850.164,2666250.771,4
臺中市,0452003213666520340012,214158.164,2665636.061,4
臺中市,0452003212066580340009,212616.672,2666237.798,4
臺中市,0452003212066580340010,212728.166,2666264.027,4
臺中市,0452003213666520340003,213863.729,2665390.562,4
臺中市,0452003213666520340010,214154.648,2665721.982,4
臺中市,0452003212066580340012,212796.494,2666312.995,4
臺中市,0452003213666520340002,213861.706,2665389.725,4
臺中市,0452003213666520340005,214054.447,2665394.941,4
臺中市,0452003213666520340011,214155.966,2665744.715,4
臺中市,0452003213666520340004,214049.297,2665405.03,4
臺中市,0452003212066580340013,212411.958,2666164.547,4
臺中市,0452003212066520340001,212781.502,2665604.903,4
臺中市,0452003213666520340007,214068.7,2665506.576,4
臺中市,0452003212866580340012,213429.696,2665846.568,4
臺中市,0452003212866580340007,213155.202,2666227.211,4
臺中市,0452003212866580340009,213269.26,2666219.389,4
臺中市,0452003212066580340011,212728.747,2665965.422,4
臺中市,0452003212866580340004,212984.017,2665864.161,4
臺中市,0452003212066580340007,212303.671,2666039.959,4
臺中市,0452003213666520340008,214074.229,2665613.53,4
臺中市,0452003212866580340014,213486.933,2666219.104,4
臺中市,0452003212866520340012,213161.247,2665754.57,4
臺中市,0452003212866580340008,213204.63,2665964.163,4
臺中市,0452003212866520340005,213333.615,2665676.862,4
臺中市,0452003213666520340001,213693.237,2665458.206,4
臺中市,0452003212866520340002,213189.659,2665744.994,4
臺中市,0452003212866520340010,213496.157,2665541.652,4
臺中市,0452003212866520340008,213540.2,2665528.4,4
臺中市,0452003212866580340010,213322.082,2665955.997,4
臺中市,0452003212866580340013,213483.532,2665947.206,4
臺中市,0452003212866580340005,213009.319,2666238.262,4
臺中市,0452003212866580340011,213388.12,2666210.576,4
臺中市,0452003212866580340002,212885.558,2666306.562,4
臺中市,0452003213666520340024,214175.24,2665394.99,4
臺中市,0452003213666520300006,214065.5,2665351.334,0
臺中市,0452003213666520320003,214235.582,2665341.659,2
臺中市,0452003212866520340011,212876.487,2665621.991,4
臺中市,0452003214466580320004,214453.702,2665802.465,2
臺中市,0452003214466520320002,214407.279,2665696.044,2
臺中市,0452003213666520320004,214351.216,2665573.487,2
臺中市,0452003212866520320001,213330.463,2665758.739,2
臺中市,0452003212866520320002,213543.34,2665688.588,2
臺中市,0462006217666700300030,218113.156,2667291.355,0
臺中市,0462006217666700300040,218381.418,2667261.373,0
臺中市,0462006217666760300023,218230.315,2667816.974,0
臺中市,0462006218466760340005,218454.472,2667703.495,4
臺中市,0462006218466700340010,218468.908,2667506.045,4
臺中市,0462006217666700340019,217970.248,2667351.417,4
臺中市,0462006217666700340015,217872.879,2667449.413,4
